Samples,Xpos,Ypos,Pow,NebMode
332,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
333,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
334,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
335,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
336,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
337,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
338,4.082271175554396,0.448070561035081,-1.237733262116091,0
339,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
340,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
341,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
342,4.066924543467401,0.43788221152347084,-1.2274914135336683,0
343,4.072040087496401,0.44297638627927505,-1.237733262116091,0
344,4.082271175554396,0.448070561035081,-1.237733262116091,0
345,4.056693455409404,0.43788221152347084,-1.2326123378248806,0
346,4.102733351670393,0.448070561035081,-1.247975110698512,0
347,4.107848895699393,0.45316473579088523,-1.247975110698512,0
348,4.051577911380406,0.44297638627927505,-1.2326123378248806,0
349,4.0925022636123956,0.448070561035081,-1.2428541864072997,0
350,4.11807998375739,0.4582589105466912,-1.258216959280933,0
351,4.11807998375739,0.4582589105466912,-1.258216959280933,0
352,4.0771556315254,0.45316473579088523,-1.237733262116091,0
353,4.087386719583396,0.448070561035081,-1.2428541864072997,0
354,4.082271175554396,0.448070561035081,-1.237733262116091,0
355,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
356,4.072040087496401,0.44297638627927505,-1.237733262116091,0
357,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
358,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
359,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
360,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
361,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
362,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
363,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
364,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
365,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
366,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
367,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
368,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
369,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
370,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
371,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
372,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
373,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
374,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
375,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
376,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
377,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
378,4.056693455409404,0.43788221152347084,-1.2326123378248806,0
379,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
380,4.072040087496401,0.44297638627927505,-1.237733262116091,0
381,4.046462367351406,0.44297638627927505,-1.2223704892424596,0
382,4.056693455409404,0.43788221152347084,-1.2326123378248806,0
383,4.061808999438403,0.44297638627927505,-1.237733262116091,0
384,4.1283110718153875,0.4582589105466912,-1.2633378835721434,0
385,4.0925022636123956,0.4582589105466912,-1.247975110698512,0
386,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
387,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
388,4.11296443972839,0.4582589105466912,-1.258216959280933,0
389,4.11296443972839,0.45316473579088523,-1.258216959280933,0
390,4.0771556315254,0.448070561035081,-1.2428541864072997,0
391,4.087386719583396,0.448070561035081,-1.2428541864072997,0
392,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
393,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
394,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
395,4.082271175554396,0.448070561035081,-1.2428541864072997,0
396,4.087386719583396,0.448070561035081,-1.247975110698512,0
397,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
398,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
399,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
400,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
401,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
402,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
403,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
404,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
405,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
406,4.051577911380406,0.43788221152347084,-1.2326123378248806,0
407,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
408,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
409,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
410,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
411,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
412,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
413,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
414,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
415,4.0771556315254,0.448070561035081,-1.237733262116091,0
416,4.087386719583396,0.44297638627927505,-1.2428541864072997,0
417,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
418,4.066924543467401,0.44297638627927505,-1.237733262116091,0
419,4.087386719583396,0.448070561035081,-1.247975110698512,0
420,4.097617807641393,0.45316473579088523,-1.247975110698512,0
421,4.072040087496401,0.44297638627927505,-1.2326123378248806,0
422,4.11296443972839,0.4582589105466912,-1.2633378835721434,0
423,4.097617807641393,0.448070561035081,-1.247975110698512,0
424,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
425,4.066924543467401,0.44297638627927505,-1.237733262116091,0
426,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
427,4.082271175554396,0.448070561035081,-1.2428541864072997,0
428,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
